Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
right_leg_link_2,-0.0129933768641217,-0.0436970573415131,-0.000382655609194593,0,0,0,0.0881834718655757,0.000101062824180916,-1.00002263782024E-07,1.2845900981245E-07,2.04796477612127E-05,-2.23397782275553E-06,9.9543462536748E-05,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/right_leg_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/right_leg_link_2.STL,,FR04-SC110-1;AX-12-18-A-17/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-17/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-19/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-19/ASM0002_ASM-1/PRT0006-1,Origin_joint_11,Axis_joint_11,joint_11,continuous,0,-0.0417999999999986,0,0,0,0,right_leg_link_1,1,0,0,,,,,,,,,,,,0
right_leg_link_3,0.0139999999999993,0.0340551332977302,0.0155632377637608,0,0,0,0.0079072797227404,5.32776553828385E-06,-9.24371218781444E-20,-3.3591791010832E-20,4.22027747361642E-06,-3.92003519035261E-07,7.78909127423573E-06,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/right_leg_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/right_leg_link_3.STL,,FR04-H120-1,Origin_joint_13,Axis_joint_13,joint_13,continuous,0,-0.0744000000000002,-0.0145000000000005,0,0,3.14159265358979,right_leg_link_2,1,0,0,,,,,,,,,,,,0
right_leg_link_4,-0.0133698054325366,0.0211205241394332,0.0130895015607345,0,0,0,0.0859237565803214,6.02259469198291E-05,7.29704181602787E-07,9.47537449993694E-08,2.32968656029174E-05,7.46386907678859E-09,5.12809574431431E-05,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/right_leg_link_4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/right_leg_link_4.STL,,FR04-X101-1;AX-12-18-A-20/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-20/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-22/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-22/ASM0002_ASM-1/PRT0006-1,Origin_joint_15,Axis_joint_15,joint_15,continuous,0,0.075,0.0145000000000001,-1.5707963267949,0,3.14159265358979,right_leg_link_3,1,0,0,,,,,,,,,,,,0
right_leg_link_5,0.000199999993779801,-0.0275902112818819,0.00605058063621389,0,0,0,0.0175854270431212,6.54643930160229E-06,-2.19848495655286E-16,8.47782118364479E-16,1.65177350592553E-05,2.96641934768506E-07,1.21530015936674E-05,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/right_leg_link_5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/right_leg_link_5.STL,,FR04-H101-1;FR04-E160-1,Origin_joint_17,Axis_joint_17,joint_17,continuous,-0.0138,0,-9.99999999997669E-05,1.5707963267949,0,-1.5707963267949,right_leg_link_4,1,0,0,,,,,,,,,,,,0
left_leg_link_1,-0.0130433686111557,-0.00238489204053895,-0.000953578453528878,0,0,0,0.0465444257122034,9.97936976499089E-06,-1.93169433759585E-07,9.9981979316743E-08,1.38273935535504E-05,1.03644120445212E-07,1.44084305935725E-05,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_1.STL,,FR04-HC110-2;AX-12-18-A-11/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-11/ASM0002_ASM-1/PRT0006-1,Origin_joint_10,Axis_joint_10,joint_10,continuous,0.016,-0.0535000000000007,0,3.14159265358979,0,-3.14159265358979,torso_Link,0,0,1,,,,,,,,,,,,0
left_leg_link_2,0.0129933768640695,-0.0437283232289456,-0.00041392149663258,0,0,0,0.0881834718655757,0.000101229845991638,9.83649408830372E-08,-1.30096332560613E-07,2.04774514909886E-05,-2.15233637129483E-06,9.97126806176936E-05,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_2.STL,,FR04-SC110-2;AX-12-18-A-16/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-16/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-18/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-18/ASM0002_ASM-1/PRT0006-1,Origin_joint_12,Axis_joint_12,joint_12,continuous,0,-0.0418000000000006,0,3.14159265358979,0,-3.14159265358979,left_leg_link_1,1,0,0,,,,,,,,,,,,0
left_leg_link_3,-0.0140000000000145,0.0340551332977302,0.0155632377637383,0,0,0,0.00790727972274038,5.32776553828383E-06,2.77979579926664E-19,-2.36740765015785E-18,4.22027747361641E-06,-3.92003519035259E-07,7.78909127423571E-06,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_3.STL,,FR04-H120-2,Origin_joint_14,Axis_joint_14,joint_14,continuous,0,-0.0744,-0.0145000000000106,0,0,3.14159265358979,left_leg_link_2,1,0,0,,,,,,,,,,,,0
left_leg_link_4,0.0134018935838427,0.0210884359881069,0.0130895015607345,0,0,0,0.0859237565803214,6.03423227002083E-05,-7.89206919925737E-07,-1.15583288842905E-07,2.32991493401383E-05,2.85691263699968E-08,5.13996169607431E-05,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_4.STL,,FR04-X101-2;AX-12-18-A-21/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-21/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-23/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-23/ASM0002_ASM-1/PRT0006-1,Origin_joint_16,Axis_joint_16,joint_16,continuous,0,0.075,0.0144999999999907,-1.5707963267949,0,-3.14159265358979,left_leg_link_3,1,0,0,,,,,,,,,,,,0
left_leg_link_5,-0.000199999993796648,0.0275902112818829,-0.0060505807146668,0,0,0,0.0175854270431213,6.54643930698129E-06,-2.19009557593151E-16,-4.2299173137052E-16,1.65177350646342E-05,2.9664192591197E-07,1.21530015936675E-05,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/left_leg_link_5.STL,,FR04-H101-2;FR04-E160-2,Origin_joint_18,Axis_joint_18,joint_18,continuous,0.0137999999999867,0,-9.9999999999989E-05,-1.5707963267949,0,1.5707963267949,left_leg_link_4,1,0,0,,,,,,,,,,,,0
head_link,1.92660815680375E-07,0.000589833196490114,-0.0219995934404275,0,0,0,0.0131552831434282,5.23338949852371E-06,3.48156234986867E-12,6.72257113125423E-11,9.22115966799723E-06,-7.97728602162947E-08,6.00760307627287E-06,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/head_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://BIOLOIDGPURDF/meshes/head_link.STL,,FP04-F4-1,Origin_joint_20,Axis_joint_20,joint_20,continuous,0.000250000000000014,0,0.0555498969223593,3.14159265358979,0,-1.5707963267949,base_linK,0,0,1,,,,,,,,,,,,0
