Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.00579434271214496,3.01733464602716E-13,0.0081849566210072,0,0,0,0.192905116641688,6.26336572089363E-05,-1.03066366803322E-15,-3.25983094400776E-07,5.8107954653497E-05,-5.59616504318992E-14,8.09053877575731E-05,0,0,0,0,0,0,package://bioloid_gp4/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/base_link.STL,,FR04-E120-1;FR04-E150-1;AX-12-18-A-2/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-26/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-6/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-4/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-4/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-26/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-2/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-6/ASM0002_ASM-1/PRT0006-1,Coordinate System1,Axis_joint_203,joint_20,continuous,0.00025,0,0.017247,3.1416,0,-1.6319,base_linK,0,0,1,,,,,,,,,,,,0
right_arm_link_1,-6.07043906253324E-08,-0.0092320672392501,0.00517864249850521,0,0,0,0.00402029367652138,8.53462226825597E-07,1.70481192775894E-12,-1.05162131705401E-12,1.77130321667596E-06,2.51193243950453E-07,1.69099459342747E-06,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_arm_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_arm_link_1.STL,,FR04-H102-2,Origin_joint_1,Axis_joint_1,joint_1,continuous,0.00874999999999919,-0.0564904194241639,0.00275000000000068,3.14159265358979,0,3.14159265358979,base_link,0,1,0,,,,,,,,,,,,0
right_arm_link_2,-0.000528170386428523,-0.0352518252774793,0.00311828556966412,0,0,0,0.0866430294972451,2.18652500161555E-05,-8.94831167760434E-09,-1.8945895507091E-07,1.84666066901423E-05,2.01342587194595E-07,1.66635512730656E-05,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_arm_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_arm_link_2.STL,,FR04-SC101-3;AX-12-18-A-8/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-8/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-10/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-10/ASM0002_ASM-1/PRT0006-1,Origin_joint_3,Axis_joint_3,joint_3,continuous,0,-0.0230095805758343,0.0179999999999891,-1.5707963267949,0,1.5707963267949,right_arm_link_1,0,0,1,,,,,,,,,,,,0
right_arm_link_3,-0.00609948658909117,0.0423952309716983,0.0167593854637861,0,0,0,0.0525573198575286,1.07463849254255E-05,-2.3752014943417E-08,1.90925563560229E-07,1.44872222504625E-05,-2.49725586094481E-07,1.43910080504648E-05,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_arm_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_arm_link_3.STL,,BASE_GRIPPER-1;FR04-H102-3;AX-12-18-A-24/ASM0002_ASM-1/PRT0001-1;FR04-E170-2;AX-12-18-A-24/ASM0002_ASM-1/PRT0006-1,Origin_joint_5,Axis_joint_5,joint_5,continuous,0,-0.0574,0.0182000000000002,1.5707963267949,0,0,right_arm_link_2,1,0,0,,,,,,,,,,,,0
right_gripper,0.0179998120299161,-0.00624035209800904,0.0361347174477126,0,0,0,0.00882433124339025,7.46132223751768E-06,-2.18389626501182E-11,-7.86332274991144E-12,9.36079581691153E-06,-1.88054352881293E-06,4.68291021353321E-06,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_gripper.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_gripper.STL,,FR04-E171-2,Origin_joint_7,Axis_joint_7,joint_7,continuous,-0.0224999999999999,0.0425,0,1.5707963267949,-1.5707963267949,0,right_arm_link_3,1,0,0,,,,,,,,,,,,0
left_arm_link_1,-6.07043893069426E-08,-0.00923206723925155,0.00517864249850553,0,0,0,0.00402029367652142,8.534622268256E-07,1.70481192925628E-12,-1.05162131766464E-12,1.77130321667597E-06,2.51193243950455E-07,1.69099459342747E-06,0,0,0,0,0,0,package://bioloid_gp4/meshes/left_arm_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/left_arm_link_1.STL,,FR04-H102-1,Origin_joint_2,Axis_joint_2,joint_2,continuous,0.00874999999999918,0.0564904194241643,0.00275,3.14159265358979,0,0,base_link,0,1,0,,,,,,,,,,,,0
left_arm_link_2,0.000496348530981336,-0.0352836471329275,0.00311828556966445,0,0,0,0.086643029497245,2.18652500161555E-05,-8.94831167760688E-09,1.92394275517005E-07,1.84666066901423E-05,1.805106433933E-07,1.66635512730655E-05,0,0,0,0,0,0,package://bioloid_gp4/meshes/left_arm_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/left_arm_link_2.STL,,FR04-SC101-4;AX-12-18-A-7/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-7/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-9/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-9/ASM0002_ASM-1/PRT0006-1,Origin_joint_4,Axis_joint_4,joint_4,continuous,0,-0.0230095805758357,0.0179999999999895,-1.5707963267949,0,-1.5707963267949,left_arm_link_1,0,0,1,,,,,,,,,,,,0
left_arm_link_3,0.00609949587607726,0.0423427712578516,0.0167593854607105,0,0,0,0.0525573198575286,1.07463849254255E-05,2.91666151827443E-09,-1.90927667027656E-07,1.44872222504625E-05,-2.52660901806432E-07,1.43910080504648E-05,0,0,0,0,0,0,package://bioloid_gp4/meshes/left_arm_link_3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/left_arm_link_3.STL,,BASE_GRIPPER-2;FR04-H102-4;AX-12-18-A-25/ASM0002_ASM-1/PRT0001-1;FR04-E170-1;AX-12-18-A-25/ASM0002_ASM-1/PRT0006-1,Origin_joint_6,Axis_joint_6,joint_6,continuous,0,-0.0573999999999997,0.0182000000000009,1.5707963267949,0,0,left_arm_link_2,1,0,0,,,,,,,,,,,,0
left_gripper,-0.0180001879700939,-0.00624035209800401,0.0361347174477273,0,0,0,0.00882433124339499,7.46132223752178E-06,-2.18389618215391E-11,-7.863320176465E-12,9.36079581691704E-06,-1.88054352881412E-06,4.68291021353545E-06,0,0,0,0,0,0,package://bioloid_gp4/meshes/left_gripper.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/left_gripper.STL,,FR04-E171-1,Origin_joint_8,Axis_joint_8,joint_8,continuous,0.0225000000000024,0.0424999999999999,0,1.5707963267949,1.5707963267949,0,left_arm_link_3,1,0,0,,,,,,,,,,,,0
torso_Link,2.63162408644171E-08,-0.0210909555658786,-0.00131922984856178,0,0,0,0.0150306588580905,1.22995746902599E-05,-5.36004121736542E-12,4.57562057102857E-15,1.26743899445148E-05,-4.84169136516331E-07,1.42781332295548E-05,0,0,0,0,0,0,package://bioloid_gp4/meshes/torso_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/torso_Link.STL,,FR04-E131-1,Origin_joint_19,Axis_joint_19,joint_19,continuous,0.00824999999999999,0,-0.02375,1.5707963267949,0,1.5707963267949,base_link,0,1,0,,,,,,,,,,,,0
right_leg_link_1,-0.0130433690693261,-0.002325655487879,0.000953577437985034,0,0,0,0.0465444227419532,7.24109241174825E-06,5.52407893798023E-08,1.90926615293958E-07,1.32071311548595E-05,-1.46766022304673E-09,1.18450916288587E-05,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_leg_link_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_leg_link_1.STL,,FR04-HC110-1;AX-12-18-A-13/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-13/ASM0002_ASM-1/PRT0006-1,Origin_joint_9,Axis_joint_9,joint_9,continuous,-0.016,-0.0535000000000009,0,0,0,0,torso_Link,0,0,1,,,,,,,,,,,,0
right_leg_link_2,-0.0129843075496472,-0.0436689123978272,-0.000466568121460592,0,0,0,0.0873959659250779,2.07330711638691E-05,1.89458955070835E-07,-1.92394275516864E-07,1.89034952338267E-05,-7.78205227092225E-08,1.89379045179429E-05,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_leg_link_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bioloid_gp4/meshes/right_leg_link_2.STL,,FR04-SC110-1;AX-12-18-A-17/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-17/ASM0002_ASM-1/PRT0006-1;AX-12-18-A-19/ASM0002_ASM-1/PRT0001-1;AX-12-18-A-19/ASM0002_ASM-1/PRT0006-1,Origin_joint_11,Axis_joint_11,joint_11,continuous,0,-0.0417999999999986,0,0,0,0,right_leg_link_1,1,0,0,,,,,,,,,,,,0
